variance,entropy,type
0.052222222222222225,1.0888999753412234,structured
0.052222222222222225,1.0888999753412234,structured
0.026666666666666672,1.213007565975904,structured
0.10888888888888888,1.4609707477168155,structured
0.06555555555555555,1.3904377949344804,structured
0.0713888888888889,1.377819508034033,structured
0.07888888888888891,1.1187433359817525,structured
0.10138888888888888,1.2519894208097133,structured
0.06555555555555555,1.6047802239339204,structured
0.11888888888888889,1.3730039128712,structured
0.0013888888888888911,-1.000088900581841e-12,structured
0.18472222222222223,1.592169340118064,structured
0.032222222222222215,1.1682824501725626,structured
0.05666666666666667,1.6108289211581623,structured
0.05138888888888887,1.4303498314046883,structured
0.05805555555555555,1.4791328074246437,structured
0.04138888888888888,1.499030672974008,structured
0.10333333333333335,1.2396593920503858,structured
0.08666666666666667,1.2153881010786145,structured
0.0,0.0,structured
0.02555555555555555,1.4944032113746122,structured
0.0,0.0,structured
0.03888888888888889,1.461472129299024,structured
0.011388888888888891,0.9502705392302345,structured
0.03805555555555556,1.6162824488388159,structured
0.18472222222222226,1.4629537629927367,structured
0.11472222222222224,0.9718487712328767,structured
0.06555555555555555,1.430562290331242,structured
0.1413888888888889,1.2422550455100851,structured
0.042222222222222223,1.0735428464045231,structured
0.0,0.0,structured
0.18222222222222217,1.5376690946080507,structured
0.23555555555555555,1.469409655667187,structured
0.015555555555555546,1.3862943611148906,structured
0.07805555555555552,0.6837389058457535,structured
0.014722222222222225,1.7478680974607577,structured
0.022222222222222227,1.2798542258296675,structured
0.04666666666666668,1.5171063970560277,structured
0.002222222222222224,0.6931471805579453,structured
0.05333333333333335,0.7356219397557945,structured
0.02583333333333333,0.5004024235361879,structured
0.0013888888888888892,-1.000088900581841e-12,structured
0.0888888888888889,0.8982053397011498,structured
0.0,0.0,structured
0.052222222222222225,1.3316643102880148,structured
0.1380555555555556,1.5663734603256572,structured
0.005833333333333337,1.6094379124291003,structured
0.11472222222222223,1.6489915882884807,structured
0.21472222222222223,1.652906461221457,structured
0.39138888888888895,1.6126052660259325,structured
0.41222222222222227,1.7025757941773423,structured
0.41222222222222227,1.7025757941773423,structured
0.35805555555555557,1.5964582890452332,structured
0.12888888888888891,1.4798484184718597,structured
0.05138888888888887,1.6766961325858527,structured
0.13888888888888892,-1.000088900581841e-12,structured
0.045833333333333316,1.4878167163954492,structured
0.21805555555555556,1.2353177280935794,structured
0.04138888888888889,1.3030924037567193,structured
